bis_player_id,pick_round,pick_number,round_pick_number,rank,pick_value,signing_bonus,scouting_report,blurb,headshot_link,is_drafted,is_pass,year,home_city,home_state,home_country,school_name,school_school_class,school_country,school_state,school_city,person_id,person_full_name,person_link,person_first_name,person_last_name,person_primary_number,person_birth_date,person_current_age,person_birth_city,person_birth_state_province,person_birth_country,person_height,person_weight,person_active,person_use_name,person_use_last_name,person_middle_name,person_boxscore_name,person_gender,person_is_player,person_is_verified,person_draft_year,person_name_first_last,person_name_slug,person_first_last_name,person_last_first_name,person_last_init_name,person_init_last_name,person_full_fml_name,person_full_lfm_name,person_strike_zone_top,person_strike_zone_bottom,person_name_title,person_name_suffix,person_name_matrilineal,person_primary_position_code,person_primary_position_name,person_primary_position_type,person_primary_position_abbreviation,person_bat_side_code,person_bat_side_description,person_pitch_hand_code,person_pitch_hand_description,team_all_star_status,team_id,team_name,team_link,team_spring_league_id,team_spring_league_name,team_spring_league_link,team_spring_league_abbreviation,draft_type_code,draft_type_description,npl_name
807399,4,122,16,167,493000,575000,https://www.mlb.com/video/2022-draft-alex-mcfarlane-rhp?t=mlb-draft,"McFarlane moved from the U.S. Virgin Islands to attend Habersham Central High School for his senior year of high school. His athleticism and projection garnered plenty of interest, but his strong commitment to Miami led him to slide to the Cardinals in the 25th round, so he headed to pitch for the Hurricanes. He’s gotten some opportunities to start since 2020, including this spring, but has spent the bulk of his college career coming out of the Hurricanes bullpen. A right-hander who has added good strength to his athletic 6-foot-4 frame since heading to college, McFarlane succeeds largely with two very good pitches: his fastball and slider. His fastball has averaged over 95 mph this season, topping out at 99, and there’s good run on the pitch. His slider, which he’s run up to 89-90 mph, flashes plus and misses bats at a very impressive rate. He does have some feel for his mid-80s changeup as well. With that kind of potential in a three-pitch mix and an ideal durable pitcher’s frame, it might be tempting to give McFarlane another chance to start at the next level. But his long arm action in back is very tough to repeat, which has led to issues with command. Perhaps a team could try to retool his mechanics, but it might be wiser to keep him in the pen and let that fastball-slider combination carry him to the big leagues.","https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/686934/headshot/draft/current",TRUE,FALSE,2022,St Thomas,US Virgin Islands,USA,Miami,4YR JR,USA,FL,NA,686934,Alex McFarlane,/api/v1/people/686934,Alex,McFarlane,NA,2001-06-09,21,St. Thomas,VI,USA,"6' 4""",215,TRUE,Alex,McFarlane,Jeffrey,McFarlane,M,TRUE,TRUE,2022,Alex McFarlane,alex-mcfarlane-686934,Alex McFarlane,"McFarlane, Alex","McFarlane, A",A McFarlane,Alexander Jeffrey McFarlane,"McFarlane, Alexander Jeffrey",3.549,1.627,NA,NA,NA,1,Pitcher,Pitcher,P,R,Right,R,Right,N,143,Philadelphia Phillies,/api/v1/teams/143,115,Grapefruit League,/api/v1/league/115,GL,JR,June Amateur Draft,"McFarlane, Alex"
807603,4,123,17,181,488300,407500,https://www.mlb.com/video/2022-draft-kenya-huggins-rhp?t=mlb-draft,"An alumni of Major League Baseball’s Breakthrough Series, Huggins was one of Louisiana’s better high school prospects and he attended MLB’s first Draft combine in 2021. After going undrafted, Huggins switched gears from his initial commitment to Louisiana Tech and headed to Chipola Junior College. While he certainly benefitted from the presence of potential first-rounder Cam Collier in the lineup, he did plenty to help himself as a dependable member of Chipola’s rotation all spring. A 6-foot-3 right-hander with a strong and athletic frame, Huggins steadily improved as the year went on. He has the chance to eventually have two plus pitches in his fastball and slider. His heater touches the mid-90s now and sits around 93 mph, and it’s particularly effective when run down in the zone. He misses a ton of bats with his mid-80s slider, and while he gets hitters to chase it often, he does a solid job of landing it for strikes. He does have a changeup that might be an effective third pitch, but he doesn’t throw it much and there will need to be more velocity separation from his fastball. In addition to that third pitch, Huggins will also need to refine his command. While he struck out nearly 12 per nine this spring, he also walked close to four per nine. He’s still only 19 and given the strides he made this year, it wouldn’t be surprising if a team rolled the dice on his upside in the top several rounds.","https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/695761/headshot/draft/current",TRUE,FALSE,2022,Avondale,Louisiana,USA,Chipola College,JC J1,USA,FL,NA,695761,Kenya Huggins,/api/v1/people/695761,Kenya,Huggins,NA,2002-12-12,20,New Orleans,LA,USA,"6' 3""",215,TRUE,Kenya,Huggins,Carl,Huggins,M,TRUE,TRUE,2022,Kenya Huggins,kenya-huggins-695761,Kenya Huggins,"Huggins, Kenya","Huggins, K",K Huggins,Kenya Carl Huggins,"Huggins, Kenya Carl",3.49,1.601,Jr.,Jr.,NA,1,Pitcher,Pitcher,P,R,Right,R,Right,N,113,Cincinnati Reds,/api/v1/teams/113,114,Cactus League,/api/v1/league/114,CL,JR,June Amateur Draft,"Huggins, Kenya"
5020277,4,124,18,154,483500,491750,NA,"Watters spent his first two seasons at West Virginia pitching almost exclusively out of the bullpen and he even closed some games in 2021, showing off high-octane stuff with very little idea of how to throw it for strikes. He began his junior season this spring as a reliever, but got the chance to start in March and has been part of the Mountaineers weekend rotation. He’s shown enough stuff, especially in a 15-strikeout performance against Texas, to substantially raise his profile. The 6-foot-4 Watters has the chance to have two at least plus pitches. His fastball has been up to 99 mph as a starter this spring, averaging close to 96 mph, and he can touch triple digits in shorter relief stints. He complements the heater with a true 12-to-6 power curve thrown in the mid-80s, that can miss a ton of bats. He does have some feel for a mid-80s changeup, but it’s well behind the two other offerings. For Watters to be able to have a chance at starting at the next level, he’s going to have to continue improving his command. He has gotten better at finding the strike zone after walking 10.7 per nine in 2021. In all likelihood, he’ll end up back in the bullpen, where he could have an 80 fastball to go along with a 65 or 70 curve.","https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/802138/headshot/draft/current",TRUE,FALSE,2022,Rocky Gap,Virginia,USA,West Virginia,4YR JR,USA,WV,NA,802138,Jacob Watters,/api/v1/people/802138,Jacob,Watters,NA,2001-03-03,21,Rocky Gap,VA,USA,"6' 4""",230,TRUE,Jacob,Watters,NA,Watters,M,TRUE,TRUE,2022,Jacob Watters,jacob-watters-802138,Jacob Watters,"Watters, Jacob","Watters, J",J Watters,Jacob Watters,"Watters, Jacob",3.549,1.627,NA,NA,NA,1,Pitcher,Pitcher,P,R,Right,R,Right,N,133,Oakland Athletics,/api/v1/teams/133,114,Cactus League,/api/v1/league/114,CL,JR,June Amateur Draft,"Watters, Jacob"
5018544,4,125,19,NA,478900,476400,NA,"McCabe has produced at Charlotte, including hitting .386/.513/.784 with 16 homers and 40 walks in 42 games this year, but the pandemic and injuries have limited him to 96 games in three seasons, including just 65 in the field. A 6-foot-4, 235-pound switch-hitter whose power is his best tool, he's probably limited to first base in pro ball but has seen some brief action at the hot corner.","https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/678173/headshot/draft/current",TRUE,FALSE,2022,Oshawa,Ontario,CAN,UNC Charlotte,4YR JR,USA,NC,NA,678173,David McCabe,/api/v1/people/678173,David,McCabe,NA,2000-03-25,22,Oshawa,ON,Canada,"6' 4""",230,TRUE,David,McCabe,NA,McCabe,M,TRUE,TRUE,2022,David McCabe,david-mccabe-678173,David McCabe,"McCabe, David","McCabe, D",D McCabe,David McCabe,"McCabe, David",3.549,1.627,NA,NA,NA,5,Third Base,Infielder,3B,S,Switch,R,Right,N,144,Atlanta Braves,/api/v1/teams/144,115,Grapefruit League,/api/v1/league/115,GL,JR,June Amateur Draft,"McCabe, David"
5020029,4,126,20,120,474900,1100000,https://www.mlb.com/video/2022-draft-a-j-izzi-rhp?t=mlb-draft,"Though potential first-round pick Noah Schultz was sidelined indefinitely by mononucleosis after his initial two-inning outing, scouts still had reason to flock to Oswego (Ill.) East HS. Izzi impressed at the World Wood Bat Association World Championship in October and showed top-three-rounds stuff in his first appearance of the spring. He has been a bit inconsistent since while pitching in cold early-season weather in the Midwest. Izzi has an extremely projectable 6-foot-3 frame and already can reach 97 mph with a four-seam fastball that sits in the low 90s and has modest life. His low-80s slider has good depth and can be a solid offering at its best, but devolves into a slurve when he doesn't stay on top of it. He shows feel for a low-80s changeup with fade that should improve as he uses it more often. Izzi has a loose arm and a clean delivery that allow him to provide strikes with relative ease. The Wichita State recruit should continue to get better as he gets stronger and it's easy to project him as a starter. His higher arm slot may be more conducive to a curveball than a slider in the long run.","https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/802416/headshot/draft/current",TRUE,FALSE,2022,Plainfield,Illinois,USA,Oswego East HS,HS SR,USA,IL,NA,802416,Ashton Izzi,/api/v1/people/802416,Ashton,Izzi,NA,2003-11-18,19,Omaha,NE,USA,"6' 3""",165,TRUE,Ashton,Izzi,John,Izzi,M,TRUE,TRUE,2022,Ashton Izzi,ashton-izzi-802416,Ashton Izzi,"Izzi, Ashton","Izzi, A",A Izzi,Ashton John Izzi,"Izzi, Ashton John",3.49,1.601,NA,NA,NA,1,Pitcher,Pitcher,P,R,Right,R,Right,N,136,Seattle Mariners,/api/v1/teams/136,114,Cactus League,/api/v1/league/114,CL,JR,June Amateur Draft,"Izzi, Ashton"
5011361,4,127,21,151,470300,470300,https://www.mlb.com/video/222-draft-jimmy-crooks-c?t=mlb-draft,"Crooks was known more for his bat than his catching prowess as a Texas high schooler and during his pandemic-shortened 2020 season at McLennan (Texas) CC. That reputation persisted last year after he transferred to Oklahoma, but it's starting to change during his second season with the Sooners. He improved behind the plate while his power regressed for much of the spring before he homered four times in 12 NCAA tournament games en route to the College World Series finals. Scouts love Crooks' grinder makeup and he has worked hard to improve his receiving skills and footwork. He has gotten better at framing and blocking pitches, and he's getting more out of his solid arm strength after upgrading his throwing mechanics. He has answered questions about his ability to remain at catcher by becoming an average to solid defender. A left-handed hitter whose strength stands out more than his bat speed, Crooks is vulnerable to breaking pitches but makes decent contact and draws a fair amount of walks. After homering 10 times in his first year at Oklahoma, he showed little pop with wood bats in the Cape Cod League and didn't drive the ball with any consistency in 2022 until the end of the season. A well below-average runner out of the batter's box, he's quicker once he gets going and shows some savvy on the bases.","https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/699625/headshot/draft/current",TRUE,FALSE,2022,Norman,Oklahoma,USA,Oklahoma,4YR JR,USA,OK,NA,699625,Jimmy Crooks III,/api/v1/people/699625,Jimmy,Crooks,98,2001-07-19,21,Euless,TX,USA,"6' 1""",210,TRUE,Jimmy,Crooks III,Dale,Crooks III,M,TRUE,TRUE,2022,Jimmy Crooks III,jimmy-crooks-iii-699625,Jimmy Crooks III,"Crooks III, Jimmy","Crooks III, J",J Crooks III,James Dale Crooks III,"Crooks III, James Dale",3.411,1.565,III,III,NA,2,Catcher,Catcher,C,L,Left,R,Right,N,138,St. Louis Cardinals,/api/v1/teams/138,115,Grapefruit League,/api/v1/league/115,GL,JR,June Amateur Draft,"Crooks III, Jimmy"
5005804,4,128,22,NA,465600,70000,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/688214/headshot/draft/current",TRUE,FALSE,2022,Bulverde,Texas,USA,Louisiana Tech,4YR 5S,USA,LA,NA,688214,Ryan Jennings,/api/v1/people/688214,Ryan,Jennings,NA,1999-06-23,23,San Antonio,TX,USA,"6' 0""",190,TRUE,Ryan,Jennings,Trey,Jennings,M,TRUE,TRUE,2022,Ryan Jennings,ryan-jennings-688214,Ryan Jennings,"Jennings, Ryan","Jennings, R",R Jennings,Ryan Trey Jennings,"Jennings, Ryan Trey",3.371,1.535,NA,NA,NA,1,Pitcher,Pitcher,P,R,Right,R,Right,N,141,Toronto Blue Jays,/api/v1/teams/141,115,Grapefruit League,/api/v1/league/115,GL,JR,June Amateur Draft,"Jennings, Ryan"
5009270,4,129,23,NA,461200,272500,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/805367/headshot/draft/current",TRUE,FALSE,2022,Manhattan Beach,California,USA,University of San Diego,4YR SR,USA,CA,NA,805367,Chase Meidroth,/api/v1/people/805367,Chase,Meidroth,NA,2001-07-23,21,Torrance,CA,USA,"5' 10""",170,TRUE,Chase,Meidroth,Gregory,Meidroth,M,TRUE,TRUE,2022,Chase Meidroth,chase-meidroth-805367,Chase Meidroth,"Meidroth, Chase","Meidroth, C",C Meidroth,Chase Gregory Meidroth,"Meidroth, Chase Gregory",3.301,1.504,NA,NA,NA,4,Second Base,Infielder,2B,R,Right,R,Right,N,111,Boston Red Sox,/api/v1/teams/111,115,Grapefruit League,/api/v1/league/115,GL,JR,June Amateur Draft,"Meidroth, Chase"
5009401,4,130,24,144,456500,456500,https://www.mlb.com/video/2022-draft-anthony-hall-of?t=mlb-draft,"Relatively unscouted when playing high school ball in San Diego, Hall was taken in the 35th round of the 2019 Draft by the Braves before he began his college career at the University of Oregon. He broke out a bit as a sophomore in '21, then finished strong after a rough start in the Cape Cod League. His offensive game has taken another step forward as a junior, further raising his profile. A left-handed-hitting and throwing outfielder, Hall has the chance to be an impact bat. There’s some definite juice in his swing with plus raw power, especially to the pull side, but he’s shown the ability to hit the ball out the other way, too. His approach got better on the Cape, as he took more pitches and used the whole field more consistently, and that has helped him get to his power more this spring. He crushes fastballs, but he needs to continue to refine his recognition of softer stuff. An outstanding athlete who can record above-average run times, Hall hasn’t been a basestealing threat and his instincts in the outfield are just average. He has the wheels to play center, but he is probably best suited in a corner, with left the most likely landing spot. Teams interested will be buying the power potential, with many scouts confident he’ll get to it consistently at the next level.","https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/689141/headshot/draft/current",TRUE,FALSE,2022,San Diego,California,USA,Oregon,4YR JR,USA,OR,NA,689141,Anthony Hall,/api/v1/people/689141,Anthony,Hall,NA,2001-02-09,21,San Diego,CA,USA,"6' 2""",200,TRUE,Anthony,Hall,Edward,Hall,M,TRUE,TRUE,2022,Anthony Hall,anthony-hall-689141,Anthony Hall,"Hall, Anthony","Hall, A",A Hall,Anthony Edward Hall,"Hall, Anthony Edward",3.467,1.589,NA,NA,NA,O,Outfield,Outfielder,OF,L,Left,L,Left,N,147,New York Yankees,/api/v1/teams/147,115,Grapefruit League,/api/v1/league/115,GL,JR,June Amateur Draft,"Hall, Anthony"
5006698,4,131,25,140,452900,452900,https://www.mlb.com/video/2022-draft-jordan-sprinkle-ss?t=mlb-draft,"As a slightly undersized high school infielder from Palm Desert, Calif., Sprinkle wasn’t drafted and wasn’t heavily recruited, getting some interest only from a few mid-majors before deciding to head to UC Santa Barbara for his college ball. He barely played during the shortened 2020 season, but established himself as the everyday shortstop for the Gauchos in 2021, playing well enough to be named Co-Big West Freshman of the Year and a third-team All-American, then continued to play well for USA Baseball’s Collegiate National Team over the summer. He hasn’t been able to replicate his offensive success in 2022, hurting his overall stock. If you’re looking for a college shortstop who can stay at the position, Sprinkle might be your guy. He shows off light, quick feet at the premium position, with his plus speed helping him have outstanding range. He showed off an improved arm that flashed plus over the fall, impressing scouts with some jump throws from the hole. Sprinkle’s speed plays up on the bases thanks to his excellent instincts, allowing him to be a threat to steal. Added strength to his frame did enhance his extra-base authority from the right side of the plate, but he’s lost his way a bit this spring. There is some bat speed there, and the team that takes him in the top few rounds will hope that pro instructors will help him rediscover the mechanics and approach that has worked for him in the past.","https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/688394/headshot/draft/current",TRUE,FALSE,2022,Indio,California,USA,UC Santa Barbara,4YR JR,USA,CA,NA,688394,Jordan Sprinkle,/api/v1/people/688394,Jordan,Sprinkle,NA,2001-03-06,21,Indio,CA,USA,"5' 11""",180,TRUE,Jordan,Sprinkle,Tyler,Sprinkle,M,TRUE,TRUE,2022,Jordan Sprinkle,jordan-sprinkle-688394,Jordan Sprinkle,"Sprinkle, Jordan","Sprinkle, J",J Sprinkle,Jordan Tyler Sprinkle,"Sprinkle, Jordan Tyler",3.319,1.513,NA,NA,NA,6,Shortstop,Infielder,SS,R,Right,R,Right,N,145,Chicago White Sox,/api/v1/teams/145,114,Cactus League,/api/v1/league/114,CL,JR,June Amateur Draft,"Sprinkle, Jordan"
