SSBB,MLBAM,team,firstName,lastName,1B,2B,3B,SS,OF,osbAL,ocsAL,osbNL,ocsNL,BAvR,OBvR,SLvR,BAvL,OBvL,SLvL
5006,679741,Ari,Wilderd,Patino,,,,,2.1,,,,,-4,-6,-11,8,14,24
5007,668965,Mil,Freddy,Zamora,,,,4.75,,,,,,-4,-6,-11,8,14,24
5008,686218,LAD,Emmet,Sheehan,,,,,,,,,,,,,,,
5009,682630,Ari,Alvin,Guzman,,,,,2.1,,,,,-4,-6,-11,8,14,24
5010,665052,Mia,Griffin,Conine,,,,,2.1,,,,,4,6,16,-14,-20,-48
5012,571446,Phi,Mark,Appel,,,,,,,,,,,,,,,
5014,657193,Mil,Eddy,Alvarez,,,,4.75,,,,,,6,7,17,-18,-22,-51
5015,656548,ChN,Jordan,Holloway,,,,,,,,,,,,,,,
5016,691177,LAD,Luis,Rodriguez,,,,,2.1,,,,,-4,-6,-11,8,14,24
5017,668664,ChN,Chase,Strumpf,,4.25,,,,,,,,-4,-6,-11,8,14,24
5018,678868,Pit,Eddy,Yean,,,,,,,,,,,,,,,
5020,663330,LAD,Jahmai,Jones,,4.25,,,,,,,,-2,-6,-9,5,13,21
5022,691180,ChN,Ronnier,Quintero,,,,,,0.49,0.16,0.5,0.16,4,6,16,-14,-20,-48
5023,669379,Was,Mason,Denaburg,,,,,,,,,,,,,,,
5024,666213,SF,Colton,Welker,,,2.65,,,,,,,-2,-5,-9,5,12,20
5025,673516,Mia,VictorVictor,Mesa,,,,,2.1,,,,,-4,-6,-11,8,14,24
5027,665751,LAD,Yadier,Alvarez,,,,,,,,,,,,,,,
5028,686826,Ari,Bryce,Jarvis,,,,,,,,,,,,,,,
5029,642211,Phi,Justin,Williams,,,,,2.1,,,,,3,4,14,-11,-15,-46
5030,663609,StL,Luken,Baker,1.85,,,,,,,,,-4,-6,-11,8,14,24
5031,680756,Cin,Matheu,Nelson,,,,,,0.49,0.16,0.5,0.16,-4,-6,-11,8,14,24
5032,596057,Cin,Daniel,Norris,,,,,,,,,,,,,,,
5033,682766,Phi,Alexeis,Azuaje,,4.25,,,,,,,,-4,-6,-11,8,14,24
5034,663734,ChN,Nick,Neidert,,,,,,,,,,,,,,,
5035,676051,ChN,Codi(out/until/6-23?),Heuer,,,,,,,,,,,,,,,
5036,656308,Was,Michael,Chavis,1.86,,,,,,,,,-5,-6,-18,9,11,35
5037,605612,Col,Harold,Castro,1.85,,2.64,,,,,,,4,5,11,-16,-18,-42
5038,685301,Pit,Matt,Gorski,,,,,2.1,,,,,-4,-6,-11,8,14,24
5039,689266,Atl,Dylan,Dodd,,,,,,,,,,,,,,,
5042,663531,Col,LoganS.,Allen(Col),,,,,,,,,,,,,,,
5043,645305,Ari,Ali,Sanchez,,,,,,0.49,0.16,0.5,0.16,-4,-7,-12,10,15,26
5044,676775,SF,Keaton,Winn,,,,,,,,,,,,,,,
5047,682842,Mil,Abner,Uribe,,,,,,,,,,,,,,,
5048,664119,Mia,Austin,Allen,,,,,,0.49,0.17,0.49,0.18,5,7,17,-14,-21,-51
5049,641386,Phi,Ben,Bowden,,,,,,,,,,,,,,,
5050,677354,Mia,Alex(round/11/2022/MLB/draft),Williams,,,,,,,,,,,,,,,
5051,659262,SD,Anderson,Espinoza,,,,,,,,,,,,,,,
5053,806957,Cin,Alfredo,Duno,,,,,,0.49,0.16,0.5,0.16,-4,-6,-11,8,14,24
5054,694193,Cin,Victor,Acosta,,,,4.75,,,,,,-8,-4,-7,18,11,16
5055,685005,Cin,Christian,Roa,,,,,,,,,,,,,,,
5056,677946,LAD,Ben,Harris,,,,,,,,,,,,,,,
5057,801179,Ari,Yu-Min,Lin,,,,,,,,,,,,,,,
5059,680727,Cin,Steven,Hajjar,,,,,,,,,,,,,,,
5060,687431,Pit,Hudson,Head,,,,,2.1,,,,,4,6,16,-14,-20,-48
5061,683549,Pit,Alexander,Mojica,,,2.65,,,,,,,-4,-6,-11,8,14,24
5062,669189,Ari,Levi,Kelly,,,,,,,,,,,,,,,
5063,676333,Col,Sam,Weatherly,,,,,,,,,,,,,,,
5064,669069,Phi,Cameron,Cannon,,4.25,,,,,,,,-4,-6,-11,8,14,24
5066,686445,Pit,Sammy,Siani,,,,,2.1,,,,,4,6,16,-14,-20,-48
5068,806965,Phi,Jesus,Caba,,,,4.75,,,,,,-8,-4,-7,18,11,16
5069,806994,Atl,Luis,Guanipa,,,,,2.1,,,,,-4,-6,-11,8,14,24
5070,623520,ChN,David,Bote,,4.24,,,,,,,,-2,-5,-11,4,11,25
5071,,SD,Angel,Felipe,,,,,,,,,,,,,,,
5072,596059,SD,Rougned,Odor,,4.22,,,,,,,,2,3,10,-7,-9,-30
5073,519058,Col,Mike,Moustakas,1.85,,2.63,,,,,,,7,7,22,-21,-22,-70
5074,,Was,Jake,Alu,,,2.65,,,,,,,-4,-6,-11,8,14,24
5075,469176,Mil,Carlos(Mil),Rodriguez,,,,,,,,,,,,,,,
5076,607680,Atl,Kevin,Pillar,,,,,2.1,,,,,-4,-5,-11,10,11,24
5077,658431,NYN,Adonis,Medina,,,,,,,,,,,,,,,
5078,,LAD,River,Ryan,,,,,,,,,,,,,,,
5079,445926,Atl,Jesse,Chavez,,,,,,,,,,,,,,,
5080,,SF,Evan,Gates,,,,,,,,,,,,,,,
5081,527054,SD,Julio,Teheran,,,,,,,,,,,,,,,
5082,493329,Mia,Yuli,Gurriel,1.86,,,,,,,,,-6,-8,-22,13,17,48
5083,,Mil,Hendry,Mendez,,,,,2.1,,,,,4,6,16,-14,-20,-48
